date_time,prcp(mm),atmp(mb),atmmax,atmmin,radi(KJ/m2),dewp(C),tmax,tmin,dmax,dmin,hmax(%),hmin,wdir(deg),wgust(m/s),wdsp(m/s),temp(C),hmdy(%)
2005-03-24,1.7249999999999999,980.6791666666667,981.0,980.3125,1054.1691468253969,22.858333333333334,27.21666666666667,25.974999999999998,23.458333333333332,22.233333333333334,84.54166666666667,78.5,182.125,4.504166666666666,1.7625,26.59166666666667,81.70833333333333
2005-03-25,1.5499999999999998,979.6833333333334,980.0541666666667,979.35,703.0208333333334,22.629166666666666,25.983333333333334,24.958333333333332,23.170833333333334,22.09583333333333,88.625,81.75,196.70833333333334,3.2125000000000004,1.4000000000000001,25.47083333333333,85.29166666666667
2005-03-26,0.3333333333333333,978.5708333333333,978.8916666666668,978.2833333333333,662.1701388888889,22.84166666666667,25.670833333333334,24.816666666666666,23.224999999999998,22.224999999999998,89.95833333333333,84.41666666666667,159.0,3.0749999999999997,1.2708333333333333,25.204166666666666,87.54166666666667
2005-03-27,0.049999999999999996,978.55625,978.8541666666666,978.2041666666668,542.6944444444445,22.743750000000002,25.245833333333334,24.227083333333336,23.2,22.391666666666666,91.9375,86.8125,165.85416666666666,3.047916666666667,1.1229166666666666,24.683333333333334,89.77083333333333
2005-03-28,0.008333333333333333,978.0500000000001,978.4208333333332,977.7333333333332,841.0694444444445,22.770833333333332,26.616666666666664,25.508333333333336,23.333333333333332,22.145833333333332,87.125,80.91666666666667,141.25,3.0875,1.0833333333333333,26.2,83.45833333333333
2005-03-29,1.3333333333333333,979.0041666666666,979.2833333333333,978.5958333333333,555.75,22.729166666666668,25.037499999999998,24.204166666666666,23.03333333333333,22.34166666666667,91.83333333333333,86.91666666666667,151.58333333333334,4.391666666666667,1.7666666666666666,24.52916666666667,90.20833333333333
2005-03-30,0.024999999999999998,979.4291666666667,979.7666666666668,979.1333333333333,768.4270833333334,22.958333333333332,26.15416666666667,25.1125,23.354166666666668,22.47083333333333,89.25,82.83333333333333,127.20833333333333,3.029166666666667,1.2291666666666667,25.666666666666668,86.0
2005-03-31,0.08333333333333333,979.4625,979.7833333333333,979.1083333333332,844.2513354700855,22.733333333333334,26.329166666666666,25.266666666666666,23.195833333333336,22.3,87.41666666666667,81.45833333333333,129.875,3.7416666666666667,1.6500000000000001,25.695833333333336,84.75
2005-04-01,0.31666666666666665,980.1125000000001,980.3874999999999,979.8208333333333,531.0576923076923,22.641666666666666,24.53333333333333,23.75,22.925,22.270833333333332,93.625,89.25,165.375,3.1999999999999997,1.2666666666666668,24.120833333333334,91.75
2005-04-02,0.6,980.4791666666666,980.8333333333334,980.1999999999999,944.6284722222222,22.504166666666666,26.404166666666665,25.337500000000002,22.979166666666668,21.895833333333332,86.33333333333333,80.08333333333333,134.75,3.966666666666667,1.4958333333333333,25.870833333333334,83.29166666666667
2005-04-03,0.016666666666666666,980.35,980.6791666666667,979.9916666666667,1092.2096688034187,22.833333333333332,27.72083333333333,26.645833333333332,23.395833333333332,22.2625,82.16666666666667,75.66666666666667,143.16666666666666,3.6458333333333335,1.6208333333333333,27.208333333333332,79.08333333333333
2005-04-04,0.5666666666666668,980.4458333333333,980.7875,980.1229166666667,1037.4083867521367,23.34583333333333,27.60625,26.295833333333334,23.947916666666668,22.743750000000002,86.02083333333333,78.5,167.66666666666666,3.735416666666667,1.5374999999999999,26.925,82.39583333333333
2005-04-05,0.0,979.8541666666666,980.1374999999999,979.5500000000001,1049.8896901709402,23.254166666666666,28.191666666666666,27.1375,23.945833333333336,22.795833333333334,82.66666666666667,75.75,113.91666666666667,3.25,1.4875,27.579166666666666,79.20833333333333
2005-04-06,0.016666666666666666,980.5916666666667,980.8375,980.3541666666666,1130.8173076923076,22.59166666666667,28.241666666666664,27.175,23.141666666666666,22.05,79.75,73.20833333333333,119.875,3.8125,1.7791666666666668,27.679166666666664,76.33333333333333
2005-04-07,0.0,979.7458333333334,979.9875000000001,979.4916666666667,1105.5865384615383,22.325,27.8125,26.55,22.849999999999998,21.795833333333334,80.33333333333333,73.45833333333333,81.0,3.5875,1.75,27.224999999999998,76.875
2005-04-08,0.0,979.8291666666668,980.0958333333333,979.5916666666667,1055.0416666666667,22.1375,28.058333333333334,26.7375,22.65833333333333,21.566666666666666,78.54166666666667,71.54166666666667,127.625,3.9166666666666665,1.6166666666666665,27.40416666666667,75.20833333333333
2005-04-09,0.0,979.0708333333333,979.3375,978.8416666666667,1103.7884615384617,21.791666666666668,27.741666666666664,26.354166666666668,22.479166666666668,21.141666666666666,79.66666666666667,72.0,117.625,3.1875,1.4291666666666665,27.02916666666667,75.875
2005-04-10,0.0,978.9125,979.1541666666667,978.6708333333332,1011.9294871794872,20.429166666666667,27.0,25.599999999999998,21.075,19.962500000000002,76.875,69.66666666666667,112.58333333333333,4.058333333333333,2.1416666666666666,26.275000000000002,72.95833333333333
2005-04-11,0.0,978.5208333333334,978.7791666666667,978.2833333333333,1163.823717948718,20.266666666666666,26.966666666666665,25.65416666666667,20.845833333333335,19.833333333333332,76.0,69.33333333333333,109.04166666666667,3.970833333333333,1.9874999999999998,26.295833333333334,72.54166666666667
2005-04-12,0.0,979.2541666666666,979.4416666666666,978.9833333333332,944.4038461538462,21.666666666666668,27.604166666666668,26.224999999999998,22.104166666666668,21.083333333333332,78.33333333333333,71.08333333333333,113.5,3.6208333333333336,1.7,26.979166666666668,74.91666666666667
2005-04-13,0.0,979.4479166666666,979.7062500000001,979.2416666666667,1095.625,21.479166666666668,27.943749999999998,26.522916666666664,22.077083333333334,20.931250000000002,77.27083333333333,70.52083333333333,123.33333333333333,3.9145833333333333,1.8395833333333333,27.181250000000002,74.1875
2005-04-14,0.0,978.7791666666667,979.0,978.5708333333333,1069.4647435897436,21.220833333333335,27.72083333333333,26.3125,21.758333333333336,20.658333333333335,76.95833333333333,70.16666666666667,110.0,3.8499999999999996,1.7208333333333332,26.96666666666667,73.83333333333333
2005-04-15,0.0,979.0041666666666,979.1999999999999,978.7875,1066.1538461538462,21.1875,27.6375,26.3875,21.75,20.683333333333334,77.125,70.75,122.54166666666667,3.279166666666667,1.6541666666666668,27.045833333333334,73.45833333333333
2005-04-16,0.0,979.2416666666667,979.4833333333332,979.0083333333333,1074.0320512820513,21.325,27.84583333333333,26.400000000000002,21.825,20.745833333333334,76.95833333333333,69.58333333333333,115.79166666666667,3.6458333333333335,1.5833333333333333,27.075,73.875
2005-04-17,0.0,979.4125,979.6708333333332,979.1625,725.1634615384615,22.52916666666667,27.820833333333336,26.662499999999998,22.954166666666666,22.025000000000002,80.375,73.83333333333333,133.875,3.1208333333333336,1.2416666666666667,27.270833333333332,77.04166666666667
2005-04-18,0.0,978.4250000000001,978.6833333333334,978.1833333333334,562.8717948717948,23.041666666666668,27.1125,26.175,23.4375,22.6375,84.41666666666667,79.29166666666667,100.125,2.5541666666666667,1.1624999999999999,26.599999999999998,82.08333333333333
2005-04-19,0.0,978.2354166666668,978.50625,977.9854166666668,784.4967948717949,22.366666666666664,27.50208333333333,26.329166666666666,22.829166666666666,21.91875,81.33333333333333,75.58333333333333,118.95833333333333,3.435416666666667,1.625,26.883333333333336,78.52083333333333
2005-04-20,0.0,979.6374999999999,979.8708333333334,979.275,338.1891025641026,22.520833333333332,25.608333333333334,24.916666666666668,22.808333333333334,22.175,87.54166666666667,83.04166666666667,174.70833333333334,2.620833333333333,1.1791666666666667,25.208333333333332,85.5
2005-04-21,0.0,979.1666666666666,979.4958333333334,978.9333333333334,904.4583333333334,22.05,27.5125,26.3125,22.53333333333333,21.566666666666666,80.625,74.125,160.66666666666666,2.6750000000000003,1.1666666666666667,27.037499999999998,77.04166666666667
2005-04-22,0.0,978.0,978.275,977.75,954.576923076923,22.020833333333332,28.270833333333332,26.8125,22.620833333333334,21.40833333333333,78.5,71.5,153.25,3.016666666666667,1.2083333333333333,27.52916666666667,75.16666666666667
2005-04-23,0.0,978.4291666666667,978.7333333333332,978.1374999999999,807.3685897435897,22.65416666666667,27.645833333333332,26.495833333333334,23.170833333333334,22.145833333333332,81.70833333333333,75.5,124.875,3.2083333333333335,1.4666666666666668,27.058333333333334,78.58333333333333
2005-04-24,0.0,978.3791666666666,978.6666666666666,978.0708333333333,850.451923076923,22.683333333333334,27.8875,26.508333333333336,23.15833333333333,22.195833333333336,81.625,75.20833333333333,134.75,2.9625,1.0708333333333333,27.2,78.375
2005-04-25,0.0,978.5208333333334,978.8083333333334,978.1958333333333,646.8942307692308,22.47083333333333,26.858333333333334,25.65416666666667,22.858333333333334,22.162499999999998,83.95833333333333,78.375,180.08333333333334,3.1374999999999997,1.3666666666666665,26.229166666666668,81.25
2005-04-26,0.0,979.8166666666666,980.09375,979.5479166666668,582.8285256410256,21.960416666666664,25.945833333333336,24.98125,22.275000000000002,21.660416666666666,83.83333333333333,79.08333333333333,194.3125,3.6812500000000004,1.6500000000000001,25.41875,81.70833333333333
2005-04-27,0.0,979.3625000000001,979.6208333333334,979.1208333333334,616.4391025641025,22.679166666666664,26.46666666666667,25.270833333333332,23.058333333333334,22.34166666666667,86.5,80.70833333333333,191.0,2.920833333333334,1.1208333333333333,25.833333333333332,83.58333333333333
2005-04-28,0.0,979.56875,979.875,979.2416666666667,694.7628205128204,22.650000000000002,26.587500000000002,25.51875,23.079166666666666,22.260416666666668,85.625,80.39583333333333,162.16666666666666,3.2125,1.5270833333333333,26.077083333333334,82.85416666666667
2005-04-29,0.325,982.2166666666667,982.4666666666667,981.8208333333333,400.59294871794873,21.683333333333334,24.366666666666664,23.59166666666667,22.145833333333332,21.3625,89.95833333333333,84.95833333333333,149.04166666666666,3.7708333333333335,1.6958333333333335,23.8875,87.66666666666667
2005-04-30,0.0,981.9166666666666,982.2125,981.7125,853.8173076923076,22.270833333333332,26.358333333333334,25.40416666666667,22.7,21.916666666666668,84.875,79.79166666666667,138.5,2.6,1.0625,25.829166666666666,82.375
2005-05-01,0.049999999999999996,980.8583333333332,981.1166666666667,980.6125000000001,749.951923076923,22.59583333333333,26.162499999999998,25.125,23.016666666666666,22.141666666666666,86.70833333333333,81.70833333333333,140.4375,3.6041666666666665,1.8156249999999998,25.625,84.41666666666667
2005-05-02,0.3,981.4666666666667,981.7458333333334,981.1541666666667,527.1666666666666,21.808333333333334,24.766666666666666,23.8875,22.224999999999998,21.3875,88.91666666666667,84.04166666666667,165.72916666666666,2.94375,1.3239583333333333,24.320833333333336,86.625
2005-05-03,0.0,981.7416666666667,981.9875000000001,981.4833333333332,880.2660256410257,20.941666666666666,26.008333333333336,24.916666666666668,21.379166666666666,20.608333333333334,80.875,75.45833333333333,109.875,4.579166666666667,2.3916666666666666,25.525000000000002,77.79166666666667
2005-05-04,0.0,982.4833333333332,982.7041666666668,982.2458333333334,835.8173076923076,18.908333333333335,25.27916666666667,24.054166666666664,19.520833333333332,18.5375,77.16666666666667,70.875,133.83333333333334,4.379166666666666,2.3270833333333334,24.599999999999998,73.83333333333333
2005-05-05,0.0,982.3874999999999,982.6458333333334,982.1458333333334,1007.7532051282051,18.7,25.183333333333334,23.712500000000002,19.2,18.183333333333334,77.04166666666667,70.375,114.20833333333333,4.179166666666666,2.0208333333333335,24.433333333333334,73.83333333333333
2005-05-06,0.0,981.6291666666666,981.8375,981.4291666666667,976.3685897435897,17.933333333333334,25.45,24.150000000000002,18.529166666666665,17.474999999999998,72.41666666666667,66.54166666666667,116.75,4.383333333333334,2.216666666666667,24.837500000000002,69.125
2005-05-07,0.0,981.0354166666666,981.25625,980.8208333333333,952.3237179487179,18.147916666666667,26.260416666666668,24.702083333333334,18.704166666666666,17.520833333333332,71.0625,62.520833333333336,116.72916666666667,4.020833333333333,1.79375,25.491666666666664,67.04166666666667
2005-05-08,0.0,980.7041666666668,980.9291666666667,980.4791666666666,943.9166666666666,19.016666666666666,26.104166666666668,24.787499999999998,19.537499999999998,18.6125,74.5,68.66666666666667,107.625,3.9250000000000003,1.8333333333333333,25.462500000000002,71.16666666666667
2005-05-09,0.0,981.3916666666668,981.6333333333333,981.1083333333332,906.1794871794872,20.287499999999998,26.97083333333333,25.541666666666668,20.645833333333332,19.833333333333332,75.79166666666667,69.25,119.66666666666667,4.441666666666666,2.308333333333333,26.162499999999998,73.0
2005-05-10,0.0,980.8874999999999,981.1666666666666,980.6583333333333,842.7660256410257,19.575,26.47083333333333,25.087500000000002,20.066666666666666,19.150000000000002,75.0,68.58333333333333,129.83333333333334,4.558333333333333,2.433333333333333,25.84583333333333,71.25
2005-05-11,0.0,980.9499999999999,981.1958333333333,980.6791666666667,947.6698717948717,19.708333333333332,26.59166666666667,25.170833333333334,20.091666666666665,19.141666666666666,75.16666666666667,68.125,126.20833333333333,4.179166666666666,2.1374999999999997,25.891666666666666,71.875
2005-05-12,0.0,980.6583333333333,980.8833333333333,980.4625,908.3621794871796,19.066666666666666,25.954166666666666,24.462500000000002,19.599999999999998,18.6125,76.0,69.70833333333333,107.54166666666667,3.9958333333333336,2.0541666666666667,25.15833333333333,72.91666666666667
2005-05-13,0.0,980.3249999999999,980.5833333333334,980.0916666666667,952.5544871794872,18.029166666666665,25.445833333333336,23.8625,18.541666666666668,17.5,74.41666666666667,67.29166666666667,127.29166666666667,4.154166666666667,2.120833333333333,24.6375,70.95833333333333
2005-05-14,0.0,979.4541666666668,979.6999999999999,979.2208333333333,903.3855311355311,19.304166666666667,25.9875,24.504166666666666,19.741666666666667,18.845833333333335,76.125,69.58333333333333,97.16666666666667,4.3999999999999995,2.220833333333333,25.233333333333334,72.75
2005-05-15,0.0,979.3083333333334,979.5333333333333,979.0437499999999,1105.463827838828,19.239583333333332,26.254166666666666,24.579166666666666,19.681250000000002,18.727083333333333,75.5,68.3125,103.66666666666667,4.241666666666666,2.09375,25.46666666666667,71.66666666666667
2005-05-16,0.008333333333333333,979.4791666666666,979.7125,979.2833333333333,893.5128205128204,18.837500000000002,25.474999999999998,23.8,19.329166666666666,18.341666666666665,77.16666666666667,70.29166666666667,118.625,3.5124999999999997,1.6583333333333332,24.620833333333334,73.91666666666667
2005-05-17,0.0,978.875,979.1125000000001,978.6708333333332,858.826923076923,18.675,25.704166666666666,23.945833333333336,19.3125,18.083333333333332,76.79166666666667,69.75,145.08333333333334,3.0708333333333333,1.3416666666666668,24.795833333333334,73.25
2005-05-18,0.0,977.9541666666668,978.1875,977.7791666666667,912.875,17.770833333333332,25.337500000000002,23.545833333333334,18.375,17.0125,74.91666666666667,67.125,123.83333333333333,3.141666666666667,1.4000000000000001,24.45,71.45833333333333
2005-05-19,0.008333333333333333,977.3166666666666,977.5333333333333,977.0875,744.6794871794872,18.3625,24.958333333333332,23.2625,18.991666666666667,17.6125,78.20833333333333,70.04166666666667,133.66666666666666,2.533333333333333,1.0125,24.241666666666664,74.04166666666667
2005-05-20,0.0,978.1458333333334,978.35,977.8916666666668,845.5865384615385,18.929166666666667,25.825,24.270833333333332,19.633333333333333,18.233333333333334,77.04166666666667,69.625,116.16666666666667,2.6999999999999997,1.0374999999999999,25.004166666666666,73.41666666666667
2005-05-21,0.0,979.2916666666666,979.5375,979.00625,793.5608974358975,18.693749999999998,25.90416666666667,24.37708333333333,19.466666666666665,17.941666666666666,76.4375,68.8125,214.375,2.7125,1.0791666666666666,25.110416666666666,72.77083333333333
2005-05-22,0.008333333333333333,978.8708333333334,979.1125000000001,978.65,873.701923076923,17.412499999999998,25.041666666666668,23.34166666666667,18.154166666666665,16.695833333333333,75.125,68.0,161.25,2.3916666666666666,1.0999999999999999,24.233333333333334,71.625
2005-05-23,0.0,978.3604166666668,978.6104166666668,978.11875,883.6955128205128,19.0625,25.59375,24.166666666666668,19.570833333333333,18.435416666666665,77.125,70.79166666666667,171.10416666666666,2.622916666666667,1.0270833333333333,24.90416666666667,74.08333333333333
2005-05-24,0.0,978.4,978.6708333333332,978.15,843.3301282051283,20.291666666666668,26.462500000000002,24.8875,20.779166666666665,19.720833333333335,78.91666666666667,72.625,100.75,2.3625000000000003,0.8958333333333334,25.625,76.04166666666667
2005-05-25,0.3416666666666666,979.0708333333333,979.3208333333333,978.6833333333334,655.6794871794872,21.554166666666664,26.770833333333332,25.212500000000002,22.05,21.0125,81.66666666666667,75.58333333333333,155.125,3.4166666666666665,1.2291666666666667,25.925,78.91666666666667
2005-05-26,0.26666666666666666,982.6916666666666,982.9708333333333,982.3833333333333,646.625,21.354166666666668,24.925,24.09166666666667,21.75,20.849999999999998,86.20833333333333,80.5,184.20833333333334,3.608333333333333,1.3666666666666665,24.545833333333334,83.41666666666667
2005-05-27,0.008333333333333333,982.4208333333332,982.6416666666668,982.1999999999999,831.1314102564103,21.233333333333334,26.34583333333333,25.099999999999998,21.65416666666667,20.729166666666668,81.41666666666667,76.04166666666667,124.45833333333333,4.0625,1.8958333333333333,25.77916666666667,78.75
2005-05-28,0.0,982.2583333333333,982.4791666666666,982.0791666666668,825.0032051282051,19.816666666666666,26.150000000000002,24.920833333333334,20.25,19.474999999999998,76.33333333333333,70.58333333333333,116.75,5.058333333333334,2.5500000000000003,25.454166666666666,73.54166666666667
2005-05-29,0.0,982.1520833333334,982.3333333333334,981.9562500000001,868.9166666666666,18.727083333333333,25.227083333333336,23.724999999999998,19.172916666666666,18.327083333333334,76.0,69.54166666666667,112.58333333333333,4.664583333333334,2.3541666666666665,24.391666666666666,72.97916666666667
2005-05-30,0.0,982.8249999999999,983.0625,982.6,768.6346153846154,17.912499999999998,24.45,22.866666666666664,18.433333333333334,17.287499999999998,77.33333333333333,69.875,89.95833333333333,3.8874999999999997,1.8125,23.691666666666666,73.70833333333333
2005-05-31,0.0,982.5083333333333,982.7333333333332,982.2416666666667,882.5833333333334,17.537499999999998,24.150000000000002,22.729166666666668,18.0,17.141666666666666,75.75,70.20833333333333,98.58333333333333,4.5,2.3291666666666666,23.454166666666666,73.08333333333333
2005-06-01,0.0,982.85,983.0541666666667,982.6041666666666,675.8621794871796,18.349999999999998,25.0,23.616666666666664,18.712500000000002,17.945833333333333,74.29166666666667,68.375,121.08333333333333,4.625,2.1791666666666667,24.34166666666667,71.20833333333333
2005-06-02,0.0,982.3375,982.5749999999999,982.1416666666668,767.5737179487179,18.004166666666666,24.90833333333333,23.558333333333334,18.533333333333335,17.579166666666666,75.0,68.29166666666667,100.08333333333333,3.7875,1.9166666666666667,24.208333333333332,71.66666666666667
2005-06-03,0.0,982.1999999999999,982.4250000000001,981.9666666666667,886.2307692307692,16.841666666666665,24.583333333333332,23.129166666666666,17.416666666666668,16.341666666666665,72.54166666666667,65.75,115.54166666666667,5.245833333333334,2.7583333333333333,23.78333333333333,69.33333333333333
2005-06-04,0.0,982.5124999999999,982.7416666666667,982.2833333333333,895.3685897435897,16.849999999999998,24.4375,22.929166666666664,17.341666666666665,16.291666666666668,72.5,65.83333333333333,120.04166666666667,4.804166666666666,2.3958333333333335,23.708333333333332,69.08333333333333
2005-06-05,0.0,982.6958333333333,982.9416666666666,982.4666666666667,878.4326923076923,16.625,25.095833333333335,23.645833333333332,17.070833333333333,16.158333333333335,68.95833333333333,61.833333333333336,117.45833333333333,4.566666666666666,2.3208333333333333,24.420833333333334,65.0
2005-06-06,0.0,982.2895833333333,982.5541666666667,982.0395833333333,857.6346153846154,17.125,25.239583333333332,23.77916666666667,17.497916666666665,16.720833333333335,69.08333333333333,62.895833333333336,113.79166666666667,5.2250000000000005,2.6770833333333335,24.462500000000002,66.33333333333333
2005-06-07,0.0,981.2875,981.5666666666666,981.0708333333333,866.2820512820513,17.520833333333332,24.5625,23.075,17.849999999999998,17.020833333333332,74.20833333333333,68.125,112.41666666666667,4.220833333333333,2.0958333333333337,23.879166666666666,71.16666666666667
2005-06-08,0.0,981.975,982.1916666666666,981.6875,875.548076923077,17.895833333333332,24.945833333333336,23.491666666666664,18.233333333333334,17.425,74.0,68.08333333333333,116.0,4.295833333333333,1.9416666666666667,24.316666666666666,70.875
2005-06-09,0.0,982.7916666666666,983.025,982.5541666666667,873.7275641025641,17.470833333333335,24.5125,22.954166666666666,17.962500000000002,17.087500000000002,74.70833333333333,68.45833333333333,99.91666666666667,4.283333333333333,2.129166666666667,23.712500000000002,71.54166666666667
2005-06-10,0.0,982.3458333333333,982.5958333333333,982.1041666666666,877.6185897435897,16.691666666666666,24.141666666666666,22.666666666666668,17.145833333333332,16.2375,73.45833333333333,67.33333333333333,104.125,4.1875,2.1666666666666665,23.34583333333333,70.66666666666667
2005-06-11,0.0,981.9125,982.1208333333334,981.6999999999999,864.5416666666666,16.7375,24.037499999999998,22.5125,17.1875,16.266666666666666,74.33333333333333,68.08333333333333,112.875,3.6791666666666667,1.7458333333333333,23.291666666666668,71.125
2005-06-12,0.008333333333333333,981.9,982.1458333333334,981.6791666666667,838.2435897435897,17.004166666666666,24.0125,22.295833333333334,17.458333333333332,16.404166666666665,75.75,69.04166666666667,100.83333333333333,3.483333333333333,1.5541666666666665,23.224999999999998,72.375
2005-06-13,0.0,981.35,981.5708333333333,981.1458333333334,856.3205128205128,17.279166666666665,24.558333333333334,22.954166666666666,17.841666666666665,16.695833333333333,75.25,68.58333333333333,97.0,3.35,1.6208333333333333,23.77916666666667,71.79166666666667
2005-06-14,0.0,982.0541666666667,982.24375,981.7875,839.0705128205128,17.189583333333335,25.08125,23.464583333333334,17.745833333333334,16.652083333333334,73.0625,66.70833333333333,112.58333333333333,3.345833333333333,1.6041666666666667,24.2375,69.95833333333333
2005-06-15,0.0,982.375,982.6125000000001,982.1833333333334,845.400641025641,17.670833333333334,25.025000000000002,23.400000000000002,18.2,17.216666666666665,74.375,68.0,88.19237588652481,4.349389596602973,2.01520390070922,24.212500000000002,71.125
2005-06-16,0.0,981.85,982.0749999999999,981.6291666666666,838.2820512820513,18.175,25.724999999999998,24.116666666666664,18.658333333333335,17.658333333333335,73.75,67.125,66.55319148936171,5.866242038216559,2.5590425531914893,24.870833333333334,70.75
2005-06-17,0.008333333333333333,981.4875000000001,981.7333333333332,981.2416666666667,828.6057692307692,18.233333333333334,25.616666666666664,23.983333333333334,18.841666666666665,17.595833333333335,75.16666666666667,67.95833333333333,65.9404255319149,5.682802547770701,2.5028723404255317,24.77916666666667,71.875
